person_in_placeContext	entity ID	placeName as written	_ - id	_ - uri
deathPlace	001457959	Kelme (Lithuania)	6915	http://geo-kima.org/place/6915
deathPlace	001457961	Pinsk (Belarus)	409	http://geo-kima.org/place/409
deathPlace	001457964	Szobranc	TBA	
deathPlace	001457965	Hebron (West Bank)	966	http://geo-kima.org/place/966
deathPlace	001458009	Berlin (Germany)	578	http://geo-kima.org/place/578
deathPlace	001458013	Mykolaïv (Mykolaïvsʹka oblastʹ, Ukraine)	10962	http://geo-kima.org/place/10962
deathPlace	001458014	Sanniki	TBA	
deathPlace	001458016	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001458017	Minsk (Belarus)	248	http://geo-kima.org/place/248
deathPlace	001458018	Przemyśl (Poland)	424	http://geo-kima.org/place/424
deathPlace	001458021	Mezőcsát (Hungary)	TBA	
deathPlace	001458022	Istanbul?	TBA	
deathPlace	001458024	Dubno (Ukraine)	895	http://geo-kima.org/place/895
deathPlace	001458025	Drohobych (Ukraine)	977	http://geo-kima.org/place/977
deathPlace	001458026	Frankfurt am Main (Germany)	422	http://geo-kima.org/place/422
deathPlace	001458027	Chernivt︠s︡i (Ukraine)	6918	http://geo-kima.org/place/6918
deathPlace	001458028	Białystok (Poland)	523	http://geo-kima.org/place/523
deathPlace	001458029	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458030	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001458033	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458034	Rohatyn (Ukraine)	18322	http://geo-kima.org/place/18322
deathPlace	001458036	Mir (Belarus)	12124	http://geo-kima.org/place/12124
deathPlace	001458037	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001458039	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
deathPlace	001458040	Sighetu Marmației (Romania)	10576	http://geo-kima.org/place/10576
deathPlace	001458041	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001458043	Svaliava (Ukraine)	11417	http://geo-kima.org/place/11417
deathPlace	001458044	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001458046	Kobryn (Belarus)	383	http://geo-kima.org/place/383
deathPlace	001458047	Sighetul	TBA	
deathPlace	001458048	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
deathPlace	001458050	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458051	Muknīn (Tunisia)	18306	http://geo-kima.org/place/18306
deathPlace	001458052	New York?	TBA	
deathPlace	001458053	Mihalovce, Nagy Mihaly	TBA	
deathPlace	001458265	Aleksandrów Łodzki (Poland)	18106	http://geo-kima.org/place/18106
deathPlace	001458266	Bratislava (Slovakia)	574	http://geo-kima.org/place/574
deathPlace	001458267	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001458268	Balassagyarmat (Hungary)	11755	http://geo-kima.org/place/11755
deathPlace	001458269	Baiersdorf (Mittelfrankenstadt, Germany)	14230	http://geo-kima.org/place/14230
deathPlace	001458270	Odesa (Ukraine)	740	http://geo-kima.org/place/740
deathPlace	001458275	Aleppo (Syria)	794	http://geo-kima.org/place/794
deathPlace	001458276	Fès (Morocco)	TBA	
deathPlace	001458277	Jovra-Darma	TBA	
deathPlace	001458278	Buenos Aires (Argentina)	510	http://geo-kima.org/place/510
deathPlace	001458279	Tysmenyt︠s︡i︠a︡ (Ukraine)	671	http://geo-kima.org/place/671
deathPlace	001458281	Stanislav (Ukraine)	526	http://geo-kima.org/place/526
deathPlace	001458283	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001458284	Krakow (Poland)	489	http://geo-kima.org/place/489
deathPlace	001458286	Drohobych (Ukraine)	977	http://geo-kima.org/place/977
deathPlace	001458287	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001458288	Poznań (Poland)	84	http://geo-kima.org/place/84
deathPlace	001458289	Ivano-Frankivsʹk (Ukraine)	12867	http://geo-kima.org/place/12867
deathPlace	001458290	Probuzhna	TBA	
deathPlace	001458293	Brody (Ukraine)	677	http://geo-kima.org/place/677
deathPlace	001458294	Cluj-Napoca (Romania)	400	http://geo-kima.org/place/400
deathPlace	001458295	Fălticeni (Romania)	81	http://geo-kima.org/place/81
deathPlace	001458338	Węgrów (Poland)	948	http://geo-kima.org/place/948
deathPlace	001458351	Jerusalem	691	
deathPlace	001458353	Kisvárda (Hungary)	11780	http://geo-kima.org/place/11780
deathPlace	001458358	Brody (Ukraine)	677	http://geo-kima.org/place/677
deathPlace	001458363	Humenné (Slovakia)	334	http://geo-kima.org/place/334
deathPlace	001458366	Catalonia (Spain)	7232	http://geo-kima.org/place/7232
deathPlace	001458368	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458371	Jarosław (Poland)	862	http://geo-kima.org/place/862
deathPlace	001458374	Hohensalza, Jungleslau, Inowroclaw	TBA	
deathPlace	001458375	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458386	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458387	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458412	Międzyrzec Podlaski (Poland)	223	http://geo-kima.org/place/223
deathPlace	001458413	Rishon Letsiyon (Israel)	493	http://geo-kima.org/place/493
deathPlace	001458414	Chicago (Ill.)	282	http://geo-kima.org/place/282
deathPlace	001458415	Hebron (West Bank)	966	http://geo-kima.org/place/966
deathPlace	001458416	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458418	Prague (Czech Republic)	638	http://geo-kima.org/place/638
deathPlace	001458424	Brody (Ukraine)	677	http://geo-kima.org/place/677
deathPlace	001458426	Ḥawmat al-Sūq (Tunisia)	14245	http://geo-kima.org/place/14245
deathPlace	001458452	Chicago (Ill.)	282	http://geo-kima.org/place/282
deathPlace	001458458	Rishon Letsiyon (Israel)	493	http://geo-kima.org/place/493
deathPlace	001458461	Gan Yavne (Israel)	342	http://geo-kima.org/place/342
deathPlace	001458513	Istanbul (Turkey)	533	http://geo-kima.org/place/533
deathPlace	001458514	Piotrkow Trybunalski (Poland)	250	http://geo-kima.org/place/250
deathPlace	001458515	Algiers (Algeria)	7621	http://geo-kima.org/place/7621
deathPlace	001458516	Berlin (Germany)	578	http://geo-kima.org/place/578
deathPlace	001458517	Florence (Italy)	411	http://geo-kima.org/place/411
deathPlace	001458635	Spain	6471	http://geo-kima.org/place/6471
deathPlace	001458636	Flatau	TBA	
deathPlace	001458644	Drohobych (Ukraine)	977	http://geo-kima.org/place/977
deathPlace	001458648	Fürth (Germany)	167	http://geo-kima.org/place/167
deathPlace	001458804	Modena (Italy)	153	http://geo-kima.org/place/153
deathPlace	001458825	San'a (Yemen)	8490	http://geo-kima.org/place/8490
deathPlace	001458971	Tiberias (Israel)	807	http://geo-kima.org/place/807
deathPlace	001458972	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
deathPlace	001458973	Philadelphia (Pa.)	408	http://geo-kima.org/place/408
deathPlace	001458974	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001458975	Slonim (Belarus)	102	http://geo-kima.org/place/102
deathPlace	001458976	Saint Louis	TBA	
deathPlace	001459038	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001459169	Falaise (France)	8220	http://geo-kima.org/place/8220
deathPlace	001459171	Nesterov (Kaliningradskai︠a︡ oblastʹ, Russia)	19109	http://geo-kima.org/place/19109
deathPlace	001459172	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001459173	Istanbul?	TBA	
deathPlace	001459174	Prague?	TBA	
deathPlace	001459175	Tsefat (Israel)	377	http://geo-kima.org/place/377
deathPlace	001459176	Ohzgorod	TBA	
deathPlace	001459178	Tsefat (Israel)	377	http://geo-kima.org/place/377
deathPlace	001459179	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459180	Pinczów (Poland)	1687	http://geo-kima.org/place/1687
deathPlace	001459181	Bene Brak (Israel)	594	http://geo-kima.org/place/594
deathPlace	001459319	Ansbach (Mittelfranken, Germany)	9844	http://geo-kima.org/place/9844
deathPlace	001459320	Siedlce (Poland)	294	http://geo-kima.org/place/294
deathPlace	001459321	Philadelphia (Pa.)	408	http://geo-kima.org/place/408
deathPlace	001459322	Trzcianne (Poland)	23563	http://geo-kima.org/place/23563
deathPlace	001459324	Mikulov (Jihomoravský kraj, Czech Republic)	18583	http://geo-kima.org/place/18583
deathPlace	001459325	Philadelphia (Pa.)	408	http://geo-kima.org/place/408
deathPlace	001459327	Jarosław (Poland)	862	http://geo-kima.org/place/862
deathPlace	001459328	Brody (Ukraine)	677	http://geo-kima.org/place/677
deathPlace	001459329	Kepno, Kempen	TBA	
deathPlace	001459330	Aleppo (Syria)	794	http://geo-kima.org/place/794
deathPlace	001459331	Szenesofalu ,Altendorf	TBA	
deathPlace	001459332	Zeludek	TBA	
deathPlace	001459333	Bucharest (Romania)	656	http://geo-kima.org/place/656
deathPlace	001459334	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459335	Venice (Italy)	949	http://geo-kima.org/place/949
deathPlace	001459336	Tel Aviv?	TBA	
deathPlace	001459379	Węgrów (Poland)	948	http://geo-kima.org/place/948
deathPlace	001459380	Venice (Italy)	949	http://geo-kima.org/place/949
deathPlace	001459382	Krakow (Poland)	489	http://geo-kima.org/place/489
deathPlace	001459383	Sataniv (Ukraine)	23839	http://geo-kima.org/place/23839
deathPlace	001459384	Ansbach (Mittelfranken, Germany)	9844	http://geo-kima.org/place/9844
deathPlace	001459385	Amsterdam (Netherlands)	550	http://geo-kima.org/place/550
deathPlace	001459386	Siena (Italy)	6445	http://geo-kima.org/place/6445
deathPlace	001459387	Krakow (Poland)	489	http://geo-kima.org/place/489
deathPlace	001459388	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459389	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459390	Damascus (Syria)	939	http://geo-kima.org/place/939
deathPlace	001459392	Rio de Janeiro (Brazil)	448	http://geo-kima.org/place/448
deathPlace	001459394	Beverly Hills (Calif.)	8830	http://geo-kima.org/place/8830
deathPlace	001459404	Telšiai (Lithuania)	758	http://geo-kima.org/place/758
deathPlace	001459440	Nusfalau	TBA	
deathPlace	001459482	Komárom (Hungary)	8967	http://geo-kima.org/place/8967
deathPlace	001459485	Ḥawmat al-Sūq (Tunisia)	14245	http://geo-kima.org/place/14245
deathPlace	001459486	Oświęcim (Poland)	11759	http://geo-kima.org/place/11759
deathPlace	001459488	Międzyrzec Podlaski (Poland)	223	http://geo-kima.org/place/223
deathPlace	001459490	Fürth (Germany)	167	http://geo-kima.org/place/167
deathPlace	001459491	Radomsko (Poland)	17247	http://geo-kima.org/place/17247
deathPlace	001459492	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001459494	Kapsukas (Lithuania)	TBA	
deathPlace	001459495	Mainz (Germany)	TBA	
deathPlace	001459497	Tripoli (Libya)	11763	http://geo-kima.org/place/11763
deathPlace	001459554	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459564	Manheim (Germany)	TBA	
deathPlace	001459565	Oradea (Romania)	718	http://geo-kima.org/place/718
deathPlace	001459576	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001459578	Livorno (Italy)	132	http://geo-kima.org/place/132
deathPlace	001459580	Karlin (Belarus)	10484	http://geo-kima.org/place/10484
deathPlace	001459581	Krakow (Poland)	489	http://geo-kima.org/place/489
deathPlace	001459582	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001459638	Carei (Romania)	20860	http://geo-kima.org/place/20860
deathPlace	001459640	Volhynia (Ukraine)	3681	http://geo-kima.org/place/3681
deathPlace	001459644	Ulm (Germany)	10347	http://geo-kima.org/place/10347
deathPlace	001459645	Hőgyész (Hungary)	23398	http://geo-kima.org/place/23398
deathPlace	001459646	Calcutta (India)	8181	http://geo-kima.org/place/8181
deathPlace	001459647	Minsk (Belarus)	248	http://geo-kima.org/place/248
deathPlace	001459649	Hamburg (Germany)	994	http://geo-kima.org/place/994
deathPlace	001459650	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459651	Herzeliyya (Israel)	700	http://geo-kima.org/place/700
deathPlace	001459657	Šiauliai (Lithuania)	298	http://geo-kima.org/place/298
deathPlace	001459659	Nahalal (Israel)	38	http://geo-kima.org/place/38
deathPlace	001459661	Baltimore (Md.)	515	http://geo-kima.org/place/515
deathPlace	001459662	Minsk (Belarus)	248	http://geo-kima.org/place/248
deathPlace	001459664	Dej (Romania)	902	http://geo-kima.org/place/902
deathPlace	001459665	Kėdainiai (Lithuania)	381	http://geo-kima.org/place/381
deathPlace	001459666	Fürth (Germany)	167	http://geo-kima.org/place/167
deathPlace	001459667	Kempno	TBA	
deathPlace	001459672	Fürth (Germany)	167	http://geo-kima.org/place/167
deathPlace	001459790	Lida Grodno	TBA	
deathPlace	001459807	Tuscany Leghorn	TBA	
deathPlace	001459808	Mukacheve (Ukraine)	1638	http://geo-kima.org/place/1638
deathPlace	001459809	Belgrade (Serbia)	617	http://geo-kima.org/place/617
deathPlace	001459810	Iași (Romania)	669	http://geo-kima.org/place/669
deathPlace	001459811	Bene Brak (Israel)	594	http://geo-kima.org/place/594
deathPlace	001459812	Padua (Italy)	83	http://geo-kima.org/place/83
deathPlace	001459813	Mantua (Italy)	1627	http://geo-kima.org/place/1627
deathPlace	001459814	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001459815	Venice (Italy)	949	http://geo-kima.org/place/949
deathPlace	001459818	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001459905	Oradea (Romania)	718	http://geo-kima.org/place/718
deathPlace	001459906	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001459910	Venice (Italy)	949	http://geo-kima.org/place/949
deathPlace	001459913	Reggio Emilia (Italy)	495	http://geo-kima.org/place/495
deathPlace	001459914	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001459918	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459920	Krakow (Poland)	489	http://geo-kima.org/place/489
deathPlace	001459921	Tiberias (Israel)	807	http://geo-kima.org/place/807
deathPlace	001459922	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459925	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001459929	Venice (Italy)	949	http://geo-kima.org/place/949
deathPlace	001459932	Trnava (Slovakia : Okres)	TBA	
deathPlace	001459936	Mikulov (Jihomoravský kraj, Czech Republic)	18583	http://geo-kima.org/place/18583
deathPlace	001459937	Florence (Italy)	411	http://geo-kima.org/place/411
deathPlace	001459938	Białystok (Poland)	523	http://geo-kima.org/place/523
deathPlace	001459939	Lublin (Poland)	174	http://geo-kima.org/place/174
deathPlace	001459942	Białystok (Poland)	523	http://geo-kima.org/place/523
deathPlace	001459943	Prague (Czech Republic)	638	http://geo-kima.org/place/638
deathPlace	001459945	Fürth (Germany)	167	http://geo-kima.org/place/167
deathPlace	001459946	Sa'mson	TBA	
deathPlace	001459947	Budapest (Hungary)	513	http://geo-kima.org/place/513
deathPlace	001460008	Edirne (Turkey)	736	http://geo-kima.org/place/736
deathPlace	001460012	Wisconsin	6276	http://geo-kima.org/place/6276
deathPlace	001460066	Humenné (Slovakia)	334	http://geo-kima.org/place/334
deathPlace	001460080	Baghdad (Iraq)	662	http://geo-kima.org/place/662
deathPlace	001460093	Moscow (Russia)	188	http://geo-kima.org/place/188
deathPlace	001460137	Hebron (West Bank)	966	http://geo-kima.org/place/966
deathPlace	001460139	Levelek (Hungary)	23713	http://geo-kima.org/place/23713
deathPlace	001460141	Trnava (Slovakia : Okres)	TBA	
deathPlace	001460142	Offenbach am Main (Germany)	8408	http://geo-kima.org/place/8408
deathPlace	001460144	Zolochiv (Lʹvivsʹka oblastʹ, Ukraine)	1701	http://geo-kima.org/place/1701
deathPlace	001460145	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460146	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460147	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460148	Tarnów (Województwo Małopolskie, Poland)	TBA	
deathPlace	001460149	Kefar Gil'adi (Israel)	818	http://geo-kima.org/place/818
deathPlace	001460151	Afulah, Tirat Zevi	TBA	
deathPlace	001460152	Minsk (Belarus)	248	http://geo-kima.org/place/248
deathPlace	001460154	Wrocław (Poland)	951	http://geo-kima.org/place/951
deathPlace	001460155	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460156	Tolna (Hungary)	17007	http://geo-kima.org/place/17007
deathPlace	001460157	Brody (Ukraine)	677	http://geo-kima.org/place/677
deathPlace	001460159	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460161	Żółkiew (Poland)	18535	http://geo-kima.org/place/18535
deathPlace	001460163	Prague (Czech Republic)	638	http://geo-kima.org/place/638
deathPlace	001460164	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460165	Dafna (Israel)	974	http://geo-kima.org/place/974
deathPlace	001460168	Stanislav (Ukraine)	526	http://geo-kima.org/place/526
deathPlace	001460170	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001460172	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460173	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
deathPlace	001460174	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460175	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460176	Novogrodok	TBA	
deathPlace	001460177	Douglas (Isle of Man)	TBA	
deathPlace	001460178	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460179	Hlyni︠a︡ny (Ukraine)	328	http://geo-kima.org/place/328
deathPlace	001460180	Lʹviv (Ukraine)	166	http://geo-kima.org/place/166
deathPlace	001460181	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460184	Hamburg	15596	http://geo-kima.org/place/15596
deathPlace	001460186	Zėlʹva (Belarus)	17033	http://geo-kima.org/place/17033
deathPlace	001460187	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001460188	Deganya Alef (Israel)	892	http://geo-kima.org/place/892
deathPlace	001460191	Yagur (Israel)	771	http://geo-kima.org/place/771
deathPlace	001460193	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460194	Kisvárda (Hungary)	11780	http://geo-kima.org/place/11780
deathPlace	001460195	Manchester (England)	245	http://geo-kima.org/place/245
deathPlace	001460197	Spas	TBA	
deathPlace	001460198	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460201	Washington	TBA	
deathPlace	001460202	Nice (France)	29	http://geo-kima.org/place/29
deathPlace	001460204	Novyye Strelishcha	TBA	
deathPlace	001460206	Beersheba (Israel)	699	http://geo-kima.org/place/699
deathPlace	001460207	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460208	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001460210	En Harod (Israel)	12370	http://geo-kima.org/place/12370
deathPlace	001460211	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460212	Grajewo (Poland)	883	http://geo-kima.org/place/883
deathPlace	001460214	Bolekhiv (Ukraine)	353	http://geo-kima.org/place/353
deathPlace	001460215	Petah Tikva (Israel)	426	http://geo-kima.org/place/426
deathPlace	001460216	Sátoraljaújhely (Hungary)	12284	http://geo-kima.org/place/12284
deathPlace	001460217	Haifa (Israel)	791	http://geo-kima.org/place/791
deathPlace	001460218	Inowrocław (Poland)	13666	http://geo-kima.org/place/13666
deathPlace	001460221	Moscow (Russia)	188	http://geo-kima.org/place/188
deathPlace	001460222	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460223	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001460224	Krakow (Poland)	489	http://geo-kima.org/place/489
deathPlace	001460225	Kharkiv (Ukraine)	8380	http://geo-kima.org/place/8380
deathPlace	001460226	Skelivka	TBA	
deathPlace	001460227	Ramat Hakovesh (Israel)	459	http://geo-kima.org/place/459
deathPlace	001460228	Ivano-Frankivsʹk (Ukraine)	12867	http://geo-kima.org/place/12867
deathPlace	001460230	Dvorishte (Bulgaria)	26433	http://geo-kima.org/place/26433
deathPlace	001460231	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460232	United States	6421	http://geo-kima.org/place/6421
deathPlace	001460234	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001460288	Moledet (Israel)	1636	http://geo-kima.org/place/1636
deathPlace	001460357	Jarosław (Poland)	862	http://geo-kima.org/place/862
deathPlace	001460359	Dublin (Ireland)	890	http://geo-kima.org/place/890
deathPlace	001460360	Iași (Romania)	669	http://geo-kima.org/place/669
deathPlace	001460362	Livorno (Italy)	132	http://geo-kima.org/place/132
deathPlace	001460363	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460364	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001460365	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
deathPlace	001460372	Tunis (Tunisia)	7979	http://geo-kima.org/place/7979
deathPlace	001460374	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001460376	Boise (Idaho)	7622	http://geo-kima.org/place/7622
deathPlace	001460378	Drohobych (Ukraine)	977	http://geo-kima.org/place/977
deathPlace	001460379	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460380	Zamość (Poland)	962	http://geo-kima.org/place/962
deathPlace	001460385	Baghdad (Iraq)	662	http://geo-kima.org/place/662
deathPlace	001460386	Warsaw (Poland)	953	http://geo-kima.org/place/953
deathPlace	001460388	Hoechberg	TBA	
deathPlace	001460391	Montréal (Québec)	9750	http://geo-kima.org/place/9750
deathPlace	001460392	Jaffa (Tel Aviv-Yafo, Israel)	629	http://geo-kima.org/place/629
deathPlace	001460393	Istanbul (Turkey)	533	http://geo-kima.org/place/533
deathPlace	001460396	Maryland	6330	http://geo-kima.org/place/6330
deathPlace	001460397	Peczel	TBA	
deathPlace	001460398	Tunis (Tunisia)	7979	http://geo-kima.org/place/7979
deathPlace	001460400	Sheveningen	TBA	
deathPlace	001460401	Chicago (Ill.)	282	http://geo-kima.org/place/282
deathPlace	001460405	Philadelphia (Pa.)	408	http://geo-kima.org/place/408
deathPlace	001460408	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001460411	Mantua (Italy)	1627	http://geo-kima.org/place/1627
deathPlace	001460412	Istanbul (Turkey)	533	http://geo-kima.org/place/533
deathPlace	001460413	Rīga (Latvia)	TBA	
deathPlace	001460416	Rome (Italy)	440	http://geo-kima.org/place/440
deathPlace	001460418	Bratislava (Slovakia)	574	http://geo-kima.org/place/574
deathPlace	001460419	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460421	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
deathPlace	001460422	Stryĭ (Ukraine)	1743	http://geo-kima.org/place/1743
deathPlace	001460423	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460425	Voznesensk	TBA	
deathPlace	001460426	Ustrzyki Dolne (Poland)	15913	http://geo-kima.org/place/15913
deathPlace	001460429	Dnipropetrovsʹk (Ukraine)	TBA	
deathPlace	001460430	Israel? United States of America?	TBA	
deathPlace	001460432	Kaluszin	TBA	
deathPlace	001460433	Dyatlovo (Belarus)	18284	http://geo-kima.org/place/18284
deathPlace	001460436	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001460438	Vienna (Austria)	945	http://geo-kima.org/place/945
deathPlace	001460441	Galicia, Poland?	TBA	
deathPlace	001460446	Sha'ar Ha'amakim (Israel)	258	http://geo-kima.org/place/258
deathPlace	001460447	Tsefat (Israel)	377	http://geo-kima.org/place/377
deathPlace	001460448	Chișinău (Moldova)	399	http://geo-kima.org/place/399
deathPlace	001460452	Rīga (Latvia)	TBA	
deathPlace	001460453	Chufut-Kale (Ukraine)	18962	http://geo-kima.org/place/18962
deathPlace	001460455	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
deathPlace	001460457	Kalvarija (Lithuania)	20192	http://geo-kima.org/place/20192
deathPlace	001460458	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460460	Tsefat (Israel)	377	http://geo-kima.org/place/377
deathPlace	001460461	Edelény (Hungary)	26666	http://geo-kima.org/place/26666
deathPlace	001460465	Muravevo	TBA	
deathPlace	001460467	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460469	Ilava (Czechoslovakia)	TBA	
deathPlace	001460474	Sefrou (Morocco)	406	http://geo-kima.org/place/406
deathPlace	001460476	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460479	Migdal (Israel)	6904	http://geo-kima.org/place/6904
deathPlace	001460480	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
deathPlace	001460481	Simleul-Silvaniei (Romania)	18100	http://geo-kima.org/place/18100
deathPlace	001460482	Dej (Romania)	902	http://geo-kima.org/place/902
deathPlace	001460483	Lackengach	TBA	
deathPlace	001460484	Haifa (Israel)	791	http://geo-kima.org/place/791
deathPlace	001460486	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460487	Szuegy	TBA	
deathPlace	001460488	Transylvania, Oradea	TBA	
deathPlace	001460489	Oradea (Romania)	718	http://geo-kima.org/place/718
deathPlace	001460490	Frankfurt am Main (Germany)	422	http://geo-kima.org/place/422
deathPlace	001460492	Los Angeles (Calif.)	154	http://geo-kima.org/place/154
deathPlace	001460496	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460498	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460499	Wrocław (Poland)	951	http://geo-kima.org/place/951
deathPlace	001460501	Kapuvár (Hungary)	TBA	
deathPlace	001460502	High Wycombe (England)	TBA	
deathPlace	001460503	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460504	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460506	New York (N.Y.)	32	http://geo-kima.org/place/32
deathPlace	001460507	Berlin (Germany)	578	http://geo-kima.org/place/578
deathPlace	001460512	Vitsebskai︠a︡ voblastsʹ (Belarus)	8459	http://geo-kima.org/place/8459
deathPlace	001460514	Elon (Israel)	715	http://geo-kima.org/place/715
deathPlace	001460517	Ayyelet Hashahar (Israel)	713	http://geo-kima.org/place/713
deathPlace	001460518	Thessalonikē (Greece)	103	http://geo-kima.org/place/103
deathPlace	001460519	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460522	Golčův Jeníkov (Czech Republic)	20436	http://geo-kima.org/place/20436
deathPlace	001460525	Jerusalem (Israel)	691	http://geo-kima.org/place/691
deathPlace	001460526	Hadera (Israel)	858	http://geo-kima.org/place/858
deathPlace	001460527	Baghdad (Iraq)	662	http://geo-kima.org/place/662
deathPlace	001460529	Grybów (Poland)	18644	http://geo-kima.org/place/18644
deathPlace	001460532	Przemyśl (Poland)	424	http://geo-kima.org/place/424
deathPlace	001460536	Tel Adashim (Israel)	280	http://geo-kima.org/place/280
deathPlace	001460537	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460539	Tiberias (Israel)	807	http://geo-kima.org/place/807
deathPlace	001460541	İzmir (Turkey)	707	http://geo-kima.org/place/707
deathPlace	001460543	Ferrara (Italy)	423	http://geo-kima.org/place/423
